method,subject_id,site_id,target_wasserstein_raw,target_kl_raw,target_wasserstein_harmonized,target_kl_harmonized
cyclegan_tuned,USM_50524,15,0.11468427233972,0.11508185553680012,0.07780107364849173,0.13950100207151772
cyclegan_tuned,USM_50531,15,0.11632330115942902,0.3603112077379538,0.06090569102712447,0.25499408434540727
cyclegan_tuned,Yale_50565,16,0.12316230259825887,0.4114324351631901,0.0642581829845866,0.2132235786308309
cyclegan_tuned,Yale_50601,16,0.10305466179624015,0.39210356070052593,0.051170789814709655,0.18506912776989942
cyclegan_tuned,Yale_50611,16,0.18821678130851247,0.9443017100016442,0.09527253238291469,0.3291750573306885
cyclegan_tuned,Yale_50615,16,0.1077335914998429,0.38667809735979264,0.06682487876000298,0.19600171032457744
cyclegan_tuned,Yale_50624,16,0.11177608205245666,0.39084890681635026,0.05989944245950089,0.21541795492570645
stargan_aggressive,CMU_50648,0,0.07940772559128269,0.14695252238130585,0.08191379718843866,0.525079910901091
stargan_aggressive,CMU_50661,0,0.0919074755306931,0.19854679336710754,0.10494465292194723,0.32664641981580417
stargan_aggressive,Caltech_51463,1,0.11421369529930868,0.22470630790196686,0.10103088537330192,0.30120800008262544
stargan_aggressive,Caltech_51470,1,0.11630555351306969,0.216668258532784,0.10132611564668989,0.24454883859985235
stargan_aggressive,Caltech_51476,1,0.122910073553857,0.23544254620570382,0.11054241223782998,0.28786133254445273
stargan_aggressive,Caltech_51484,1,0.0553992488606734,0.06284908776984223,0.0656992653409742,0.1964501904545203
stargan_aggressive,KKI_50786,2,0.16724428491923005,0.7206605301457563,0.0787953852206312,0.3882612432332737
stargan_aggressive,KKI_50800,2,0.12915290697946516,0.5101627425501422,0.08535459213500819,0.2677880322731284
stargan_aggressive,KKI_50810,2,0.1577901079289211,0.6694823596587183,0.0823989319633278,0.33271531915602987
stargan_aggressive,KKI_50814,2,0.1191150032731947,0.4643080292490784,0.09781256009347312,0.308800176047292
stargan_aggressive,KKI_50823,2,0.16524766679731506,0.7195642476086045,0.0929342272398025,0.3896772842086349
stargan_aggressive,Leuven_50690,3,0.06399692508250379,0.20794528463275397,0.12783376809234806,0.282376221590745
stargan_aggressive,Leuven_50697,3,0.09062926265226275,0.28035613817320254,0.10515818049538078,0.30230306127057655
stargan_aggressive,Leuven_50703,3,0.08715675103193611,0.27688891627162965,0.1101793041523086,0.29748544969618873
stargan_aggressive,Leuven_50711,3,0.052789235068149976,0.2170144566021331,0.13163518980926117,0.31238387377622145
stargan_aggressive,Leuven_50732,3,0.04924546303602132,0.1572876155765248,0.12354143117639202,0.367723488415932
stargan_aggressive,Leuven_50736,3,0.060741853100182354,0.18182967411247442,0.1322621818626783,0.3781954380043858
stargan_aggressive,Leuven_50745,3,0.05916116905268542,0.27062750500361804,0.1519022879412669,0.4694600052892254
stargan_aggressive,MaxMun_51332,4,0.16331540816805065,0.5421874880693327,0.13748961186443914,0.3417101817703789
stargan_aggressive,MaxMun_51347,4,0.02177617699687057,0.045683336989299834,0.03657659215095444,0.24307381656642874
stargan_aggressive,MaxMun_51357,4,0.04507710355068467,0.07320003793688085,0.04540373852365545,0.24504128925506005
stargan_aggressive,MaxMun_51361,4,0.04809266153155444,0.08274122801174867,0.037434055992586125,0.3810445434502798
stargan_aggressive,MaxMun_51370,4,0.0686199176987778,0.13611082839254537,0.07686594708828262,0.3386668736153372
stargan_aggressive,OHSU_50148,6,0.02429566718629471,0.0411759562674108,0.0257635524571533,0.18035809959047633
stargan_aggressive,OHSU_50158,6,0.07653758713614162,0.07881981921723678,0.050853881960747686,0.2106879169836957
stargan_aggressive,OHSU_50163,6,0.02086947313742022,0.03182721634815594,0.024996427196144592,0.14772469735481267
stargan_aggressive,Olin_50109,7,0.06583548465421712,0.13975279867651602,0.06456265261822142,0.32026998224435227
stargan_aggressive,Olin_50116,7,0.025853637064243748,0.04303268517396124,0.052431190966177155,0.18384932877675586
stargan_aggressive,Olin_50130,7,0.021918877899279425,0.04217078446691848,0.06846152700820819,0.21378879044606544
stargan_aggressive,Pitt_50016,8,0.10081624291281618,0.10310337460840704,0.06714928654272029,0.8777326112324785
stargan_aggressive,Pitt_50032,8,0.05176313897037841,0.07150073221513759,0.05243336207836893,0.27446725809670985
stargan_aggressive,Pitt_50042,8,0.06264505979041453,0.11509033058820103,0.05127613655478772,0.2885473540962667
stargan_aggressive,Pitt_50046,8,0.05168289529244386,0.0633925858693924,0.06499420296644812,0.2197234610258399
stargan_aggressive,Pitt_50055,8,0.05951834957079647,0.1336408612514534,0.05260210449240119,0.3173028378716393
stargan_aggressive,SBL_51562,9,0.06631105605075742,0.17889724657073594,0.1620178576217814,0.37488180893378864
stargan_aggressive,SBL_51570,9,0.07044939464588415,0.17795484085807936,0.1515734182022204,0.3355561717539538
stargan_aggressive,SBL_51575,9,0.058385604661490786,0.17656108950392244,0.144028678307755,0.37236066254921973
stargan_aggressive,SDSU_50189,10,0.11968992261920423,0.3618380213253573,0.090962484468223,0.33213970941402676
stargan_aggressive,SDSU_50196,10,0.12775216371113468,0.37715643018031736,0.07371066091883119,0.3563649227106617
stargan_aggressive,SDSU_50210,10,0.050624950583893526,0.10901117442075572,0.08776704758995486,0.15573435104210498
stargan_aggressive,Stanford_51167,11,0.07382275827197413,0.2183525064200917,0.07003728959153203,0.24964318960600804
stargan_aggressive,Stanford_51174,11,0.16552849943607875,0.39688921227212903,0.02995939266062979,0.22765214260957026
stargan_aggressive,Stanford_51188,11,0.0831800378204292,0.16167581226974442,0.06553007671699142,0.21444071224767974
stargan_aggressive,Stanford_51198,11,0.15259047237291995,0.47462302929166456,0.051838020895750125,0.39502319826358473
stargan_aggressive,Trinity_50239,12,0.05783001933009287,0.16696748571581166,0.11088068354758537,0.2412591602543797
stargan_aggressive,Trinity_50246,12,0.10326930691603116,0.15556527657231192,0.10937456365416093,0.24515667504533434
stargan_aggressive,Trinity_50262,12,0.13055778477603097,0.16827881489988739,0.1200755014971106,0.2847242619507913
stargan_aggressive,Trinity_51132,12,0.09214904315969195,0.15576274148682273,0.11844280897671516,0.2828456262366337
stargan_aggressive,Trinity_51136,12,0.05752131521990882,0.14871627951639366,0.11162873310387099,0.2545302420824046
stargan_aggressive,UCLA_51215,13,0.1429483688195516,0.36933165090162107,0.038550127482512346,0.3888136336376358
stargan_aggressive,UCLA_51221,13,0.1279075498138971,0.28699284991823154,0.03285719500156551,0.29113936901002785
stargan_aggressive,UCLA_51252,13,0.163003051885536,0.2678289975671629,0.032706571005824435,0.22196550168947776
stargan_aggressive,UCLA_51261,13,0.17045816197635558,0.48614319114580284,0.05069158840972197,0.3334259267254726
stargan_aggressive,UCLA_51272,13,0.14609727244988885,0.3564831307717391,0.05744170670177424,0.26978296057722734
stargan_aggressive,UCLA_51275,13,0.11735621570389372,0.18345145496708648,0.04944559428969071,0.2026938027708531
stargan_aggressive,UCLA_51291,13,0.04314586923362435,0.12764423217314017,0.031712529964013254,0.15230006004606994
stargan_aggressive,UCLA_51295,13,0.19655756006674566,0.3785690080926861,0.03252384458256242,0.3420270732652386
stargan_aggressive,UCLA_51301,13,0.15620390038968446,0.255920770157411,0.026345656329767767,0.20770974105179352
stargan_aggressive,UCLA_51308,13,0.16973034148117475,0.3718692307799829,0.06352728371671611,0.6014202723600836
stargan_aggressive,UCLA_51311,13,0.13474588819977965,0.2133517433440402,0.02539001127814509,0.1394523047484575
stargan_aggressive,UM_50286,14,0.13077278689755345,0.5245445398928957,0.10681873774301065,0.4246142102850133
stargan_aggressive,UM_50292,14,0.1323704736661856,0.5452219788468144,0.12976943849516792,0.33578397849015806
stargan_aggressive,UM_50324,14,0.14168290014254825,0.6054165893471178,0.09590216142335423,0.35379529233657353
stargan_aggressive,UM_50343,14,0.15290704730933513,0.653249190372755,0.12194651931273823,0.36564299893806357
stargan_aggressive,UM_50346,14,0.14212488383137964,0.5648216235804451,0.11757472839896908,0.30314290168363356
stargan_aggressive,UM_50359,14,0.14619095435311152,0.5657065047268292,0.10274455411931503,0.3845312291126242
stargan_aggressive,UM_50364,14,0.15294149458555917,0.6824336106227643,0.0999148228189172,0.38108569477909826
stargan_aggressive,UM_50371,14,0.13214767274787298,0.4652785424382156,0.09766457223349051,0.3566668961259349
stargan_aggressive,UM_50374,14,0.12776065249172736,0.4672543591689118,0.1292453612378031,0.34076784278731004
stargan_aggressive,UM_50375,14,0.15927384617733306,0.7260813282738063,0.1299527941730934,0.356913849179335
stargan_aggressive,UM_50378,14,0.13695753188569668,0.42652366909594347,0.12011440778449409,0.32231887729972464
stargan_aggressive,UM_50390,14,0.09340055513842906,0.27484372303570265,0.11061524685340929,0.34616385497513374
stargan_aggressive,UM_50403,14,0.13324412420504878,0.4900879793356469,0.13197785445507276,0.2917711467907618
stargan_aggressive,UM_50413,14,0.15597402465675983,0.6789791957585838,0.13191973780596,0.32224779442776563
stargan_aggressive,UM_50428,14,0.1531964006230971,0.6560918968226759,0.1014281790273599,0.325537596317103
stargan_aggressive,USM_50446,15,0.09480877918386253,0.29653273539518854,0.071700972197263,0.2661618425990673
stargan_aggressive,USM_50452,15,0.10415535037426012,0.33411620305790485,0.07547854321443734,0.35222574270539425
stargan_aggressive,USM_50483,15,0.07939018506240961,0.2182117726013915,0.0634511125584391,0.29234785742250774
stargan_aggressive,USM_50492,15,0.1231074136202009,0.4213737795596527,0.10078001884565459,0.40420984379462893
stargan_aggressive,USM_50503,15,0.07352012696413143,0.19819032527996341,0.047618337966838065,0.19216316583391094
stargan_aggressive,USM_50506,15,0.05328179935640957,0.16658805315819203,0.01768762185435146,0.5522402612249643
stargan_aggressive,USM_50514,15,0.043993633209590904,0.07854624199544911,0.02098647924716207,0.40741565137921265
stargan_aggressive,USM_50518,15,0.064476038972869,0.1021243726028555,0.018769143201500273,0.38290161671857326
stargan_aggressive,USM_50524,15,0.11468427233972,0.11508185553680012,0.028584830756230716,0.3087155186814619
stargan_aggressive,USM_50531,15,0.11632330115942902,0.3603112077379538,0.08764694226475442,0.32564698139728704
stargan_aggressive,Yale_50565,16,0.12316230259825887,0.4114324351631901,0.10904970737095349,0.31388250146228275
stargan_aggressive,Yale_50601,16,0.10305466179624015,0.39210356070052593,0.12350120721160054,0.2766196739640518
stargan_aggressive,Yale_50611,16,0.18821678130851247,0.9443017100016442,0.11962679523367122,0.5659285115420807
stargan_aggressive,Yale_50615,16,0.1077335914998429,0.38667809735979264,0.10875812088532302,0.31082991023292034
stargan_aggressive,Yale_50624,16,0.11177608205245666,0.39084890681635026,0.10062185087410044,0.3598969976724823
stargan_conservative,CMU_50648,0,0.07940772559128269,0.14695252238130585,0.06462148115059181,0.2572116455911449
stargan_conservative,CMU_50661,0,0.0919074755306931,0.19854679336710754,0.08105286650362493,0.2115765365740045
stargan_conservative,Caltech_51463,1,0.11421369529930868,0.22470630790196686,0.024840814170068577,0.1691429206266718
stargan_conservative,Caltech_51470,1,0.11630555351306969,0.216668258532784,0.095313823769807,0.16845750192435793
stargan_conservative,Caltech_51476,1,0.122910073553857,0.23544254620570382,0.10192830684539551,0.1970090022942444
stargan_conservative,Caltech_51484,1,0.0553992488606734,0.06284908776984223,0.03499688917527965,0.06165049953683476
stargan_conservative,KKI_50786,2,0.16724428491923005,0.7206605301457563,0.14783283237901373,0.658198153262946
stargan_conservative,KKI_50800,2,0.12915290697946516,0.5101627425501422,0.10804944274661397,0.45006763838553027
stargan_conservative,KKI_50810,2,0.1577901079289211,0.6694823596587183,0.14645844530647167,0.6337117563193982
stargan_conservative,KKI_50814,2,0.1191150032731947,0.4643080292490784,0.06434426475192326,0.2829399239468482
stargan_conservative,KKI_50823,2,0.16524766679731506,0.7195642476086045,0.14282741512426578,0.6055526387228619
stargan_conservative,Leuven_50690,3,0.06399692508250379,0.20794528463275397,0.054497140044397104,0.249558065306833
stargan_conservative,Leuven_50697,3,0.09062926265226275,0.28035613817320254,0.06339137623652435,0.244593875030015
stargan_conservative,Leuven_50703,3,0.08715675103193611,0.27688891627162965,0.06433108497165091,0.2893280563302651
stargan_conservative,Leuven_50711,3,0.052789235068149976,0.2170144566021331,0.05939289412282248,0.2754695103097644
stargan_conservative,Leuven_50732,3,0.04924546303602132,0.1572876155765248,0.04767340877860205,0.21212184551641053
stargan_conservative,Leuven_50736,3,0.060741853100182354,0.18182967411247442,0.04050958716742638,0.1912032641783654
stargan_conservative,Leuven_50745,3,0.05916116905268542,0.27062750500361804,0.06587427343821572,0.29352870551411053
stargan_conservative,MaxMun_51332,4,0.16331540816805065,0.5421874880693327,0.1529073156218718,0.3903511453623083
stargan_conservative,MaxMun_51347,4,0.02177617699687057,0.045683336989299834,0.015431798492418746,0.09368551975061597
stargan_conservative,MaxMun_51357,4,0.04507710355068467,0.07320003793688085,0.02887405133170827,0.0796308305582008
stargan_conservative,MaxMun_51361,4,0.04809266153155444,0.08274122801174867,0.025278249019961313,0.23804397368268784
stargan_conservative,MaxMun_51370,4,0.0686199176987778,0.13611082839254537,0.039055067245966316,0.16288935685770753
stargan_conservative,OHSU_50148,6,0.02429566718629471,0.0411759562674108,0.027857854524549027,0.08024359865232301
stargan_conservative,OHSU_50158,6,0.07653758713614162,0.07881981921723678,0.04923961683733117,0.11584686437976321
stargan_conservative,OHSU_50163,6,0.02086947313742022,0.03182721634815594,0.028622606727046078,0.07760662663119895
stargan_conservative,Olin_50109,7,0.06583548465421712,0.13975279867651602,0.06334616287785677,0.16197559358540795
stargan_conservative,Olin_50116,7,0.025853637064243748,0.04303268517396124,0.012412609268785558,0.05202942878499512
stargan_conservative,Olin_50130,7,0.021918877899279425,0.04217078446691848,0.012111766717284238,0.03667440245879331
stargan_conservative,Pitt_50016,8,0.10081624291281618,0.10310337460840704,0.08363020840183337,0.6785591991086383
stargan_conservative,Pitt_50032,8,0.05176313897037841,0.07150073221513759,0.05237263963859758,0.1345982654091748
stargan_conservative,Pitt_50042,8,0.06264505979041453,0.11509033058820103,0.05752532565965762,0.19369525740299826
stargan_conservative,Pitt_50046,8,0.05168289529244386,0.0633925858693924,0.050843715630617084,0.09827409361891559
stargan_conservative,Pitt_50055,8,0.05951834957079647,0.1336408612514534,0.053504795696477245,0.1837690104399086
stargan_conservative,SBL_51562,9,0.06631105605075742,0.17889724657073594,0.07681841052144205,0.22893606175429398
stargan_conservative,SBL_51570,9,0.07044939464588415,0.17795484085807936,0.07849870737146578,0.22327943211166437
stargan_conservative,SBL_51575,9,0.058385604661490786,0.17656108950392244,0.06902555553004108,0.24838552903767186
stargan_conservative,SDSU_50189,10,0.11968992261920423,0.3618380213253573,0.10920222199805414,0.3257227765351908
stargan_conservative,SDSU_50196,10,0.12775216371113468,0.37715643018031736,0.10734590213555703,0.3117137308164809
stargan_conservative,SDSU_50210,10,0.050624950583893526,0.10901117442075572,0.03967347056094755,0.12423244951625372
stargan_conservative,Stanford_51167,11,0.07382275827197413,0.2183525064200917,0.05148691674950771,0.22863787001478184
stargan_conservative,Stanford_51174,11,0.16552849943607875,0.39688921227212903,0.13979800642358875,0.3170649555921597
stargan_conservative,Stanford_51188,11,0.0831800378204292,0.16167581226974442,0.06145327265902491,0.13585044655590675
stargan_conservative,Stanford_51198,11,0.15259047237291995,0.47462302929166456,0.1304482427132423,0.40883594716510996
stargan_conservative,Trinity_50239,12,0.05783001933009287,0.16696748571581166,0.04488689536428006,0.16314891887330563
stargan_conservative,Trinity_50246,12,0.10326930691603116,0.15556527657231192,0.07944002181930669,0.16189523888422339
stargan_conservative,Trinity_50262,12,0.13055778477603097,0.16827881489988739,0.09757111487081147,0.21115492197329216
stargan_conservative,Trinity_51132,12,0.09214904315969195,0.15576274148682273,0.08285886316419863,0.19043099740417746
stargan_conservative,Trinity_51136,12,0.05752131521990882,0.14871627951639366,0.06174989999031355,0.1934506231763944
stargan_conservative,UCLA_51215,13,0.1429483688195516,0.36933165090162107,0.12182995714826277,0.29163623822005674
stargan_conservative,UCLA_51221,13,0.1279075498138971,0.28699284991823154,0.09574684550172542,0.18993896056759713
stargan_conservative,UCLA_51252,13,0.163003051885536,0.2678289975671629,0.11196501584250033,0.1582727520959575
stargan_conservative,UCLA_51261,13,0.17045816197635558,0.48614319114580284,0.11377542877979466,0.2646697036065089
stargan_conservative,UCLA_51272,13,0.14609727244988885,0.3564831307717391,0.07705891358782545,0.23108580386902433
stargan_conservative,UCLA_51275,13,0.11735621570389372,0.18345145496708648,0.07814122686434552,0.15945935499993763
stargan_conservative,UCLA_51291,13,0.04314586923362435,0.12764423217314017,0.017845750647074575,0.09290768733102668
stargan_conservative,UCLA_51295,13,0.19655756006674566,0.3785690080926861,0.15116629758950087,0.2506032155847271
stargan_conservative,UCLA_51301,13,0.15620390038968446,0.255920770157411,0.12495119667238744,0.1970525629836139
stargan_conservative,UCLA_51308,13,0.16973034148117475,0.3718692307799829,0.16077615504380016,0.3426002628632963
stargan_conservative,UCLA_51311,13,0.13474588819977965,0.2133517433440402,0.09231012890238158,0.11881414263949983
stargan_conservative,UM_50286,14,0.13077278689755345,0.5245445398928957,0.11455905610980968,0.5305840238167544
stargan_conservative,UM_50292,14,0.1323704736661856,0.5452219788468144,0.08073993346716284,0.31352570314376366
stargan_conservative,UM_50324,14,0.14168290014254825,0.6054165893471178,0.13098378580460718,0.5921730516794086
stargan_conservative,UM_50343,14,0.15290704730933513,0.653249190372755,0.10170006608887462,0.3902912813520008
stargan_conservative,UM_50346,14,0.14212488383137964,0.5648216235804451,0.11464649706082253,0.4734169726056786
stargan_conservative,UM_50359,14,0.14619095435311152,0.5657065047268292,0.13033606893179267,0.5032725319997111
stargan_conservative,UM_50364,14,0.15294149458555917,0.6824336106227643,0.14474057970571683,0.6473517313693983
stargan_conservative,UM_50371,14,0.13214767274787298,0.4652785424382156,0.12237723910837663,0.48771931370052796
stargan_conservative,UM_50374,14,0.12776065249172736,0.4672543591689118,0.09907753471464367,0.3718864159247121
stargan_conservative,UM_50375,14,0.15927384617733306,0.7260813282738063,0.12539356587245787,0.5158451866991031
stargan_conservative,UM_50378,14,0.13695753188569668,0.42652366909594347,0.11189193065565801,0.26860509176258535
stargan_conservative,UM_50390,14,0.09340055513842906,0.27484372303570265,0.06496058684287495,0.2336626433251782
stargan_conservative,UM_50403,14,0.13324412420504878,0.4900879793356469,0.10145321070427701,0.24370847465076073
stargan_conservative,UM_50413,14,0.15597402465675983,0.6789791957585838,0.13051063889214598,0.5494402937285486
stargan_conservative,UM_50428,14,0.1531964006230971,0.6560918968226759,0.11775654473241458,0.46456550162418686
stargan_conservative,USM_50446,15,0.09480877918386253,0.29653273539518854,0.06822244506970443,0.22895808770598325
stargan_conservative,USM_50452,15,0.10415535037426012,0.33411620305790485,0.0944587845436341,0.3054208744187282
stargan_conservative,USM_50483,15,0.07939018506240961,0.2182117726013915,0.049805645580986296,0.1461106771030134
stargan_conservative,USM_50492,15,0.1231074136202009,0.4213737795596527,0.11070572654003688,0.39280411893864053
stargan_conservative,USM_50503,15,0.07352012696413143,0.19819032527996341,0.04714868252527528,0.14214573022502486
stargan_conservative,USM_50506,15,0.05328179935640957,0.16658805315819203,0.03387459926014141,0.1460180119319135
stargan_conservative,USM_50514,15,0.043993633209590904,0.07854624199544911,0.02288312642142575,0.04778447524044932
stargan_conservative,USM_50518,15,0.064476038972869,0.1021243726028555,0.046018732412294754,0.07007493276060218
stargan_conservative,USM_50524,15,0.11468427233972,0.11508185553680012,0.09692514092991465,0.07935763300706745
stargan_conservative,USM_50531,15,0.11632330115942902,0.3603112077379538,0.10069964595594393,0.3159341813789206
stargan_conservative,Yale_50565,16,0.12316230259825887,0.4114324351631901,0.08706029941813044,0.28485382405940957
stargan_conservative,Yale_50601,16,0.10305466179624015,0.39210356070052593,0.042771746796344615,0.24070560669642682
stargan_conservative,Yale_50611,16,0.18821678130851247,0.9443017100016442,0.1596218542579072,0.8177463901122615
stargan_conservative,Yale_50615,16,0.1077335914998429,0.38667809735979264,0.07137975795627308,0.27986698275210636
stargan_conservative,Yale_50624,16,0.11177608205245666,0.39084890681635026,0.09553187798885687,0.3537309123571678
dlest_1500,CMU_50648,0,0.07940772559128269,0.14695252238130585,0.06703021265742086,0.16859198701417333
dlest_1500,CMU_50661,0,0.0919074755306931,0.19854679336710754,0.08392271898251166,0.205368352588141
dlest_1500,Caltech_51463,1,0.11421369529930868,0.22470630790196686,0.02290703958404008,0.1473212124251806
dlest_1500,Caltech_51470,1,0.11630555351306969,0.216668258532784,0.10942461013222778,0.20931792526609108
dlest_1500,Caltech_51476,1,0.122910073553857,0.23544254620570382,0.12267965770909227,0.25138419623440206
dlest_1500,Caltech_51484,1,0.0553992488606734,0.06284908776984223,0.05235532775541624,0.07760266703845199
dlest_1500,KKI_50786,2,0.16724428491923005,0.7206605301457563,0.12071795371961622,0.5234472435276905
dlest_1500,KKI_50800,2,0.12915290697946516,0.5101627425501422,0.09284820454921161,0.36500578162671665
dlest_1500,KKI_50810,2,0.1577901079289211,0.6694823596587183,0.12147552813198043,0.5092365716161588
dlest_1500,KKI_50814,2,0.1191150032731947,0.4643080292490784,0.07142709938399223,0.26063851770611884
dlest_1500,KKI_50823,2,0.16524766679731506,0.7195642476086045,0.1221495643886263,0.46564824333364724
dlest_1500,Leuven_50690,3,0.06399692508250379,0.20794528463275397,0.06468295314466517,0.20853212583117398
dlest_1500,Leuven_50697,3,0.09062926265226275,0.28035613817320254,0.05409161402842795,0.21115152463699485
dlest_1500,Leuven_50703,3,0.08715675103193611,0.27688891627162965,0.05156190855458,0.2434697991284674
dlest_1500,Leuven_50711,3,0.052789235068149976,0.2170144566021331,0.06817338641735686,0.2697857744958888
dlest_1500,Leuven_50732,3,0.04924546303602132,0.1572876155765248,0.07575086245422942,0.17459656663807332
dlest_1500,Leuven_50736,3,0.060741853100182354,0.18182967411247442,0.05704068982666002,0.1689845275008898
dlest_1500,Leuven_50745,3,0.05916116905268542,0.27062750500361804,0.08690726304295346,0.27923336275230165
dlest_1500,MaxMun_51332,4,0.16331540816805065,0.5421874880693327,0.14757721718959393,0.42546268803984216
dlest_1500,MaxMun_51347,4,0.02177617699687057,0.045683336989299834,0.01835855064540676,0.05945073211886478
dlest_1500,MaxMun_51357,4,0.04507710355068467,0.07320003793688085,0.033846640014410276,0.05849053787347002
dlest_1500,MaxMun_51361,4,0.04809266153155444,0.08274122801174867,0.03880843291907972,0.11855834387881649
dlest_1500,MaxMun_51370,4,0.0686199176987778,0.13611082839254537,0.04730934494852825,0.11363561129056249
dlest_1500,OHSU_50148,6,0.02429566718629471,0.0411759562674108,0.029675286113325736,0.10594928768746213
dlest_1500,OHSU_50158,6,0.07653758713614162,0.07881981921723678,0.04912832734290769,0.16273646734461958
dlest_1500,OHSU_50163,6,0.02086947313742022,0.03182721634815594,0.023568543788702455,0.07066569120379038
dlest_1500,Olin_50109,7,0.06583548465421712,0.13975279867651602,0.05755416934949472,0.11745790184712997
dlest_1500,Olin_50116,7,0.025853637064243748,0.04303268517396124,0.014231411638796918,0.03674999183729467
dlest_1500,Olin_50130,7,0.021918877899279425,0.04217078446691848,0.011824651726606124,0.0389008033945405
dlest_1500,Pitt_50016,8,0.10081624291281618,0.10310337460840704,0.07486232823192723,0.30176267678118734
dlest_1500,Pitt_50032,8,0.05176313897037841,0.07150073221513759,0.05124674965267094,0.15431296667580718
dlest_1500,Pitt_50042,8,0.06264505979041453,0.11509033058820103,0.05701447574862811,0.17166197799722405
dlest_1500,Pitt_50046,8,0.05168289529244386,0.0633925858693924,0.05028644309454307,0.1439458333790747
dlest_1500,Pitt_50055,8,0.05951834957079647,0.1336408612514534,0.05282627246743535,0.19939412202211615
dlest_1500,SBL_51562,9,0.06631105605075742,0.17889724657073594,0.11055580066756499,0.22752663534394071
dlest_1500,SBL_51570,9,0.07044939464588415,0.17795484085807936,0.11214857831365299,0.22749944693430885
dlest_1500,SBL_51575,9,0.058385604661490786,0.17656108950392244,0.10168853195333463,0.2490421449302972
dlest_1500,SDSU_50189,10,0.11968992261920423,0.3618380213253573,0.09818200365554654,0.2640385253575111
dlest_1500,SDSU_50196,10,0.12775216371113468,0.37715643018031736,0.09623120402672591,0.26752816396511947
dlest_1500,SDSU_50210,10,0.050624950583893526,0.10901117442075572,0.045551642523843756,0.13187715546465276
dlest_1500,Stanford_51167,11,0.07382275827197413,0.2183525064200917,0.0541202725090151,0.2244934685323114
dlest_1500,Stanford_51174,11,0.16552849943607875,0.39688921227212903,0.13306239378989476,0.33430589043910336
dlest_1500,Stanford_51188,11,0.0831800378204292,0.16167581226974442,0.050685440263709414,0.10584905118702277
dlest_1500,Stanford_51198,11,0.15259047237291995,0.47462302929166456,0.12834909678115483,0.3906952206342528
dlest_1500,Trinity_50239,12,0.05783001933009287,0.16696748571581166,0.0603784946847834,0.15072036518571535
dlest_1500,Trinity_50246,12,0.10326930691603116,0.15556527657231192,0.0886180870428741,0.18976173242672706
dlest_1500,Trinity_50262,12,0.13055778477603097,0.16827881489988739,0.11523365219786244,0.2415505306544984
dlest_1500,Trinity_51132,12,0.09214904315969195,0.15576274148682273,0.08826644756743685,0.20049377702796864
dlest_1500,Trinity_51136,12,0.05752131521990882,0.14871627951639366,0.07161162545568041,0.20995772282177347
dlest_1500,UCLA_51215,13,0.1429483688195516,0.36933165090162107,0.119060573872086,0.2600686293485064
dlest_1500,UCLA_51221,13,0.1279075498138971,0.28699284991823154,0.09437680736231303,0.1688680191107241
dlest_1500,UCLA_51252,13,0.163003051885536,0.2678289975671629,0.11802427066745827,0.2566766463537303
dlest_1500,UCLA_51261,13,0.17045816197635558,0.48614319114580284,0.11411517070443196,0.25779060521287084
dlest_1500,UCLA_51272,13,0.14609727244988885,0.3564831307717391,0.08032267509097167,0.23743935186745982
dlest_1500,UCLA_51275,13,0.11735621570389372,0.18345145496708648,0.08502027723779598,0.18775296650317888
dlest_1500,UCLA_51291,13,0.04314586923362435,0.12764423217314017,0.02352487750811328,0.12695911051966893
dlest_1500,UCLA_51295,13,0.19655756006674566,0.3785690080926861,0.156838314219632,0.35514555318787716
dlest_1500,UCLA_51301,13,0.15620390038968446,0.255920770157411,0.13041504884743432,0.23260979646073005
dlest_1500,UCLA_51308,13,0.16973034148117475,0.3718692307799829,0.1477729344708067,0.2743744160815591
dlest_1500,UCLA_51311,13,0.13474588819977965,0.2133517433440402,0.10551907567541588,0.13400270817589208
dlest_1500,UM_50286,14,0.13077278689755345,0.5245445398928957,0.10441378657272445,0.4778209372445539
dlest_1500,UM_50292,14,0.1323704736661856,0.5452219788468144,0.11082543752237352,0.3006857564802338
dlest_1500,UM_50324,14,0.14168290014254825,0.6054165893471178,0.10908364313933996,0.4895403553646825
dlest_1500,UM_50343,14,0.15290704730933513,0.653249190372755,0.09013191139744564,0.3182959209920255
dlest_1500,UM_50346,14,0.14212488383137964,0.5648216235804451,0.10311918026242219,0.4171033897932849
dlest_1500,UM_50359,14,0.14619095435311152,0.5657065047268292,0.11086395472858282,0.37921422969657037
dlest_1500,UM_50364,14,0.15294149458555917,0.6824336106227643,0.11793514817431633,0.49447353689768825
dlest_1500,UM_50371,14,0.13214767274787298,0.4652785424382156,0.11063530446474193,0.35094121404675094
dlest_1500,UM_50374,14,0.12776065249172736,0.4672543591689118,0.12214171188973627,0.33758301431198706
dlest_1500,UM_50375,14,0.15927384617733306,0.7260813282738063,0.10435953230410284,0.410161187198221
dlest_1500,UM_50378,14,0.13695753188569668,0.42652366909594347,0.14416368037857027,0.310205306824617
dlest_1500,UM_50390,14,0.09340055513842906,0.27484372303570265,0.06037524961540027,0.20347003523650037
dlest_1500,UM_50403,14,0.13324412420504878,0.4900879793356469,0.11335390342006468,0.27887618026592725
dlest_1500,UM_50413,14,0.15597402465675983,0.6789791957585838,0.12101304546996762,0.4777961901664419
